id,label,Americas,Africa_Europe,Asia_Australia,ratioAmericas,ratioAfrica_Europe,ratioAsia_Australia,ratioMax,total
tree,Americas,68,20,10,0.6938775510204082,0.20408163265306123,0.10204081632653061,0.6938775510204082,98
likely,Americas,27,5,0,0.84375,0.15625,0.0,0.84375,32
まって,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
nations,Americas,4,1,1,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,6
shower,Americas,20,3,0,0.8695652173913043,0.13043478260869565,0.0,0.8695652173913043,23
naka,Asia_Australia,0,0,7,0.0,0.0,1.0,1.0,7
haya,Americas,14,13,0,0.5185185185185185,0.48148148148148145,0.0,0.5185185185185185,27
cariño,Americas,11,4,0,0.7333333333333333,0.26666666666666666,0.0,0.7333333333333333,15
ancora,Africa_Europe,0,14,0,0.0,1.0,0.0,1.0,14
tres,Americas,22,9,0,0.7096774193548387,0.2903225806451613,0.0,0.7096774193548387,31
feeling,Americas,75,27,21,0.6097560975609756,0.21951219512195122,0.17073170731707318,0.6097560975609756,123
olvida,Americas,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,3
corno,Americas,6,0,0,1.0,0.0,0.0,1.0,6
este,Americas,286,87,1,0.7647058823529411,0.232620320855615,0.00267379679144385,0.7647058823529411,374
víctor,Americas,1,0,0,1.0,0.0,0.0,1.0,1
esta,Americas,231,72,0,0.7623762376237624,0.2376237623762376,0.0,0.7623762376237624,303
pesada,Americas,6,0,0,1.0,0.0,0.0,1.0,6
pesado,Americas,9,3,0,0.75,0.25,0.0,0.75,12
boston,Americas,15,2,2,0.7894736842105263,0.10526315789473684,0.10526315789473684,0.7894736842105263,19
bakanı,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
esto,Americas,117,51,0,0.6964285714285714,0.30357142857142855,0.0,0.6964285714285714,168
lads,Africa_Europe,0,16,0,0.0,1.0,0.0,1.0,16
göre,Africa_Europe,0,9,0,0.0,1.0,0.0,1.0,9
@thegameawards,Americas,1,0,1,0.5,0.0,0.5,0.5,2
dikasih,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
olsaydı,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
hagas,Americas,3,2,0,0.6,0.4,0.0,0.6,5
hug,Americas,8,4,2,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5714285714285714,14
torneo,Americas,6,0,0,1.0,0.0,0.0,1.0,6
hoş,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
ampe,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
pacientes,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
longe,Americas,27,0,0,1.0,0.0,0.0,1.0,27
hua,Asia_Australia,0,1,6,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,7
kayo,Asia_Australia,0,0,33,0.0,0.0,1.0,1.0,33
است,Africa_Europe,4,8,0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,12
حسبي,Africa_Europe,0,9,0,0.0,1.0,0.0,1.0,9
fernandes,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
wholesome,Americas,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,7
hub,Americas,5,4,3,0.4166666666666667,0.3333333333333333,0.25,0.4166666666666667,12
climate,Americas,6,4,4,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,14
responsible,Americas,9,7,3,0.47368421052631576,0.3684210526315789,0.15789473684210525,0.47368421052631576,19
kaya,Asia_Australia,4,4,64,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.8888888888888888,72
receber,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
fodase,Americas,4,1,0,0.8,0.2,0.0,0.8,5
causing,Americas,6,3,1,0.6,0.3,0.1,0.6,10
وسط,Africa_Europe,0,3,1,0.0,0.75,0.25,0.75,4
doors,Americas,7,4,2,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.5384615384615384,13
hum,Africa_Europe,6,13,12,0.1935483870967742,0.41935483870967744,0.3870967741935484,0.41935483870967744,31
@walshfreedom,Americas,4,0,1,0.8,0.0,0.2,0.8,5
campaña,Americas,11,3,0,0.7857142857142857,0.21428571428571427,0.0,0.7857142857142857,14
diskon,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
ดคร,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
men's,Americas,2,2,0,0.5,0.5,0.0,0.5,4
فقد,Africa_Europe,0,8,0,0.0,1.0,0.0,1.0,8
shall,Americas,13,11,5,0.4482758620689655,0.3793103448275862,0.1724137931034483,0.4482758620689655,29
thrilled,Americas,5,1,1,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.7142857142857143,7
aceitar,Americas,10,0,0,1.0,0.0,0.0,1.0,10
nuevos,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
object,Americas,3,1,1,0.6,0.2,0.2,0.6,5
brexit,Africa_Europe,4,32,3,0.10256410256410256,0.8205128205128205,0.07692307692307693,0.8205128205128205,39
cinematic,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
#disneyinvestorday,Americas,7,0,0,1.0,0.0,0.0,1.0,7
doit,Africa_Europe,0,14,0,0.0,1.0,0.0,1.0,14
carinho,Americas,15,2,0,0.8823529411764706,0.11764705882352941,0.0,0.8823529411764706,17
mouth,Americas,35,10,2,0.7446808510638298,0.2127659574468085,0.0425531914893617,0.7446808510638298,47
ณไม,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
letter,Americas,10,5,3,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.5555555555555556,18
dois,Americas,91,7,0,0.9285714285714286,0.07142857142857142,0.0,0.9285714285714286,98
asik,Asia_Australia,0,1,2,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3
الحبيب,Africa_Europe,0,4,0,0.0,1.0,0.0,1.0,4
conversando,Americas,17,0,0,1.0,0.0,0.0,1.0,17
carinha,Americas,3,0,0,1.0,0.0,0.0,1.0,3
tinggi,Asia_Australia,0,0,9,0.0,0.0,1.0,1.0,9
если,Africa_Europe,1,20,1,0.045454545454545456,0.9090909090909091,0.045454545454545456,0.9090909090909091,22
denunciar,Americas,5,3,0,0.625,0.375,0.0,0.625,8
dummy,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
singer,Americas,1,1,0,0.5,0.5,0.0,0.5,2
adiós,Americas,9,1,0,0.9,0.1,0.0,0.9,10
episode,Americas,68,16,8,0.7391304347826086,0.17391304347826086,0.08695652173913043,0.7391304347826086,92
pija,Americas,5,0,0,1.0,0.0,0.0,1.0,5
kiya,Asia_Australia,2,0,4,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,6
released,Americas,14,8,2,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5833333333333334,24
良かった,Asia_Australia,0,0,4,0.0,0.0,1.0,1.0,4
عقل,Africa_Europe,0,4,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,6
reír,Americas,6,0,0,1.0,0.0,0.0,1.0,6
camp,Americas,15,8,2,0.6,0.32,0.08,0.6,25
passes,Americas,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,7
yanında,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
lpm,Americas,32,0,0,1.0,0.0,0.0,1.0,32
الخليج,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
tech,Americas,21,7,2,0.7,0.23333333333333334,0.06666666666666667,0.7,30
haría,Americas,6,0,0,1.0,0.0,0.0,1.0,6
maju,Asia_Australia,0,0,6,0.0,0.0,1.0,1.0,6
cama,Americas,40,5,0,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,45
vinyl,Americas,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,6
mensaje,Americas,13,4,0,0.7647058823529411,0.23529411764705882,0.0,0.7647058823529411,17
scream,Americas,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,12
came,Americas,95,18,10,0.7723577235772358,0.14634146341463414,0.08130081300813008,0.7723577235772358,123
marvel,Americas,16,6,0,0.7272727272727273,0.2727272727272727,0.0,0.7272727272727273,22
التغريدة,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
saying,Americas,110,40,6,0.7051282051282052,0.2564102564102564,0.038461538461538464,0.7051282051282052,156
signatures,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
twitterキャンペーン,Asia_Australia,0,0,6,0.0,0.0,1.0,1.0,6
tequila,Americas,13,2,0,0.8666666666666667,0.13333333333333333,0.0,0.8666666666666667,15
soooooo,Americas,5,0,0,1.0,0.0,0.0,1.0,5
teresa,Americas,3,1,0,0.75,0.25,0.0,0.75,4
terlalu,Asia_Australia,0,2,13,0.0,0.13333333333333333,0.8666666666666667,0.8666666666666667,15
sexist,Americas,4,0,0,1.0,0.0,0.0,1.0,4
locos,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
prix,Africa_Europe,0,5,0,0.0,1.0,0.0,1.0,5
ชาต,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
opção,Americas,7,0,0,1.0,0.0,0.0,1.0,7
معهم,Africa_Europe,0,3,0,0.0,1.0,0.0,1.0,3
participate,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
incluso,Americas,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,6
tempted,Americas,3,2,0,0.6,0.4,0.0,0.6,5
lessons,Americas,5,3,3,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.45454545454545453,11
touches,Americas,7,0,0,1.0,0.0,0.0,1.0,7
busy,Americas,25,17,8,0.5,0.34,0.16,0.5,50
layout,Africa_Europe,0,1,1,0.0,0.5,0.5,0.5,2
رتويت,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
doido,Americas,39,1,0,0.975,0.025,0.0,0.975,40
doida,Americas,23,1,0,0.9583333333333334,0.041666666666666664,0.0,0.9583333333333334,24
menu,Americas,7,4,3,0.5,0.2857142857142857,0.21428571428571427,0.5,14
buku,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
интересно,Africa_Europe,0,6,0,0.0,1.0,0.0,1.0,6
boleh,Asia_Australia,0,0,68,0.0,0.0,1.0,1.0,68
bust,Americas,6,0,0,1.0,0.0,0.0,1.0,6
than,Americas,314,97,43,0.6916299559471366,0.21365638766519823,0.0947136563876652,0.6916299559471366,454
salvou,Americas,7,0,0,1.0,0.0,0.0,1.0,7
rico,Americas,56,5,0,0.9180327868852459,0.08196721311475409,0.0,0.9180327868852459,61
bush,Americas,11,1,0,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,12
meno,Africa_Europe,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,6
rick,Americas,6,0,1,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,7
rich,Americas,39,21,4,0.609375,0.328125,0.0625,0.609375,64
capek,Asia_Australia,0,1,9,0.0,0.1,0.9,0.9,10
rice,Americas,7,6,2,0.4666666666666667,0.4,0.13333333333333333,0.4666666666666667,15
مسابقة,Africa_Europe,0,2,0,0.0,1.0,0.0,1.0,2
badan,Asia_Australia,0,1,15,0.0,0.0625,0.9375,0.9375,16
rica,Americas,24,4,0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,28
plate,Americas,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.8666666666666667,15
يومك,Africa_Europe,0,1,0,0.0,1.0,0.0,1.0,1
labeouf,Americas,1,0,0,1.0,0.0,0.0,1.0,1
محبت,Asia_Australia,0,0,2,0.0,0.0,1.0,1.0,2
plata,Americas,26,0,1,0.9629629629629629,0.0,0.037037037037037035,0.9629629629629629,27
สาม,Asia_Australia,0,0,1,0.0,0.0,1.0,1.0,1
últimas,Americas,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857143,7
50/50,Africa_Europe,1,3,1,0.2,0.6,0.2,0.6,5
honda,Americas,3,1,1,0.6,0.2,0.2,0.6,5
แงงง,Asia_Australia,0,0,5,0.0,0.0,1.0,1.0,5
